label,document,joy,embarrassed,anger,nervous,hurt,sad
5,과중한 업무가 끝나서 이제 쉬려나 했는데 다시 업무가 부여가 돼서 지치네.,0,0,0,0,0,1
5,박 과장을 이번에 승진 명단에 제출했는데 제외되었네. 될 줄 알았는데 실망스럽군.,0,0,0,0,0,1
5,새로운 프로젝트가 있다고 해서 지원했는데 다른 부서 뒤치다꺼리나 하고. 슬프네.,0,0,0,0,0,1
2,난 그 아이를 괴롭히지 않았는데 따돌림의 가해자로 몰려서 화가 나.,0,0,1,0,0,0
2,친구한테 난 그냥 장난친 건데 괴롭혔다고 오해를 받아서 화가 나.,0,0,1,0,0,0
2,난 친구를 괴롭히는 걸 방관한 게 아니라 선생님께 곧 말씀드리려 했어.,0,0,1,0,0,0
2,내가 괴롭히지 않았는데 왜 걔들은 나한테만 뭐라고 하는지 화가 나.,0,0,1,0,0,0
2,난 왕따 시킨 게 아닌데 걔가 착각한 거야.,0,0,1,0,0,0
2,반에서 따돌림을 당하는 데에는 다 이유가 있는 것 같아.,0,0,1,0,0,0
2,난 친구들에게 분명 그만 괴롭히자고 말했는데 친구들이 듣지 않았어.,0,0,1,0,0,0
2,처음엔 가볍게 한 장난이었는데 어느 새에 심해져서 학교폭력 가해자로 몰렸어.,0,0,1,0,0,0
2,여러 명이 친구 한 명을 괴롭히길래 나도 모르게 화가 나서 그 친구를 감쌌어.,0,0,1,0,0,0
2,난 학교폭력을 당하고 있는데 선생님도 믿지 못해서 너무 답답해.,0,0,1,0,0,0
2,학교 폭력 현장을 목격해서 신고하고 진술하게 되었는데 너무 무서워서 아무 말도 못 했어.,0,0,1,0,0,0
5,왜 세상은 내게만 이런 희귀병을 주었는지 모르겠어.,0,0,0,0,0,1
5,이 유행병은 어차피 백신도 없으니 못 고칠 것 같아.,0,0,0,0,0,1
5,아내가 수술 날짜를 잡아 달라고 했는데 어차피 살 수 없을 거라고 말했어. 그 말을 하면서 너무 슬펐어.,0,0,0,0,0,1
5,난 태어날 때 희귀 유전병을 가지고 있었어. 분명 난 불운의 아이콘이야.,0,0,0,0,0,1
5,한 친구가 일을 하다가 부상을 당했어. 다른 친구들이랑 난 이걸 보고 세상의 모든 것이 부정적으로 보여.,0,0,0,0,0,1
5,최근에 건강이 너무 나빠졌어. 그래서 모든 일이 귀찮고 하기 싫어졌어.,0,0,0,0,0,1
5,난 정신병을 앓았었어. 그랬더니 세상이 비관적으로 보이더라.,0,0,0,0,0,1
5,물리치료를 받으면 나을 거라고 들었는데 난 치료를 거절했어.,0,0,0,0,0,1
5,아내의 건강이 최근에 악화되어서 이제 세상 그 무엇도 필요가 없어졌어.,0,0,0,0,0,1
5,계속해서 건강이 나빠지고 있어. 그래서 이제 약 먹는 것도 귀찮아.,0,0,0,0,0,1
2,신입 사원이 내가 말한 주의사항을 잘 듣지 않고 사고를 쳐서 화가 났어.,0,0,1,0,0,0
2,우리 부서는 인력이 충원되지 않아서 매일 야근을 해야 해서 화가 나.,0,0,1,0,0,0
2,팀장이 맡은 일을 다 하지도 않고 그냥 사직서를 냈어. 너무 화가 나.,0,0,1,0,0,0
2,우리 팀원들의 실력이 다른 부서 사람들보다 부족해서 내가 신경 쓸 것이 너무 많아서 화가 나.,0,0,1,0,0,0
2,이번에 신규 사업 결과가 좋지 않았어. 그래서 내 인사 평가에 영향을 미칠 것 같아 화가 나.,0,0,1,0,0,0
2,과장이 새로 들어왔는데 업무 스타일이 맞지 않아. 그래서 손이 너무 많이 가서 화가 나.,0,0,1,0,0,0
2,내가 열심히 준비하던 프로젝트가 있었는데 그걸 다른 부서에서 가로챘어. 정말 화가 나.,0,0,1,0,0,0
2,휴가로 잠시 자리를 비웠는데 진행하던 프로젝트가 엉망이 되어있어서 너무 화가 났어.,0,0,1,0,0,0
2,입사 동기 중에 나만 부장으로 승진을 못 했어. 그 사실이 날 너무 화나게 해.,0,0,1,0,0,0
2,부하 직원한테 꼭 확인하라고 시킨 부분이 있는데 거기서 실수가 나와서 일에 차질이 생겼어. 너무 화가 나.,0,0,1,0,0,0
4,아내가 골절 치료 후에 수중 재활 치료를 하는데 치료사가 아내와 너무 붙어있어서 질투가 나.,0,0,0,0,1,0
4,딸이 나한테 병문안을 왔는데 아내한테만 살갑게 구는 거야. 그 모습에 질투가 났어.,0,0,0,0,1,0
4,마을 이장이 폐암으로 죽었는데 최 씨 할아버지도 나처럼 이장의 자리를 노리나 봐.,0,0,0,0,1,0
4,항암치료를 오래 해서 그런지 노인정에서 내가 제일 늙어 보이는 것 같아서 마음에 상처가 갔어.,0,0,0,0,1,0
4,김 씨의 소개로 경비 면접을 보러 갔었는데 떨어졌어. 근데 당뇨를 앓는 사람이 채용되었다고 해서 상처받았어.,0,0,0,0,1,0
4,당뇨 때문에 아내와 함께 다이어트를 시작했는데 두 달 후에 아내만 성공하고 난 그러지 못해서 상처받았어.,0,0,0,0,1,0
4,병실 옆자리 고 씨는 어깨 재활 치료가 끝나서 내일 퇴원한대. 나도 얼른 퇴원하고 싶어.,0,0,0,0,1,0
4,신 씨 할아버지는 나랑 두 살 차이밖에 안 나는데 지병이 있어도 최고령자로 우대받고 있어 질투나.,0,0,0,0,1,0
4,옛날에 같이 근무했던 동갑인 최 부장은 나랑은 다르게 심혈관질환 없이 아직 정정하다고 해서 질투가 나.,0,0,0,0,1,0
1,따돌림당하는 친구를 도와주지 않고 멀리한 것이 후회가 돼.,0,1,0,0,0,0
1,친구가 폭행을 당했는데 신고를 하지 않았어. 마음에 걸려.,0,1,0,0,0,0
1,친구를 따돌린 것이 죄책감이 들어. 사과하고 싶어.,0,1,0,0,0,0
1,학교폭력 가해자로 낙인찍혀서 우리 부모님까지 손가락질을 당했어.,0,1,0,0,0,0
1,내가 친구를 괴롭혔더니 친구가 자살을 했어.,0,1,0,0,0,0
1,선생님께 말씀드리면 보복할 걸 알아서 얘기 못 한 친구에게 미안한 느낌이 들어.,0,1,0,0,0,0
1,친구가 나한테 도망치다가 사고를 당해서 크게 다쳤어. 너무 미안하고 죄책감이 들어.,0,1,0,0,0,0
1,친구에게 괴롭힌 것을 사과하니 친구가 웃으며 사과를 받아줬어. 미안하면서 고맙더라.,0,1,0,0,0,0
1,내 동생이 왕따를 당하고 있었어. 나는 내 친구를 왕따시키는데 내 친구에게 미안한 감정이 들더라.,0,1,0,0,0,0
1,우리 부모님이 피해자 부모님께 용서를 구하면서 잘못했다고 할 때 내 잘못을 알았어.,0,1,0,0,0,0
1,내가 괴롭히던 친구가 자퇴를 한다고 해서 너무 미안해.,0,1,0,0,0,0
1,내가 친구를 괴롭혀서 우시는 부모님을 보고 친구에게 사과했어. 마음이 아프고 괴로워.,0,1,0,0,0,0
3,의사 선생님께 건강 상태를 들었는데 아내에게 말을 해야 할 것 같아.,0,0,0,1,0,0
3,의사 선생님이 내가 암이 진행되고 있대. 아내에게 말하기 조심스러워.,0,0,0,1,0,0
3,건강이 좋지 못해서 누워 있다가 수술 후 조심히 두 다리로 섰어.,0,0,0,1,0,0
3,나는 우리 가족에 대해 기억을 잃어버려서 조심스러워.,0,0,0,1,0,0
3,의사 선생님께 나의 상태가 어떤지 물어보기가 조심스러워.,0,0,0,1,0,0
3,건강 검진 결과지 종이를 의사 선생님께 받았는데 결과가 좋지 않을까 봐 무서워.,0,0,0,1,0,0
3,허리에 문제가 생길까 봐 요즘 무거운 것을 들기가 조심스러워.,0,0,0,1,0,0
3,친구가 술을 마시자고 했는데 건강이 걱정되어서 거절했어.,0,0,0,1,0,0
3,내 의견 없이 운동을 매일 하라는 의사 말을 따르는 게 맞는 걸까?,0,0,0,1,0,0
3,허리 수술 이후에 걱정이 되어서 집에서 무거운 짐을 못 들어.,0,0,0,1,0,0
2,내가 열심히 쓴 기획안을 숙지하지 않은 상사 때문에 기회를 날려서 속상해.,0,0,1,0,0,0
2,일을 다 성사시킨 상태인데 담당자에게 거부를 당해서 속상하고 짜증 나.,0,0,1,0,0,0
2,우리는 사람이 없는데 위에서 일을 만들어 오라고 추진을 시켜서 힘들어.,0,0,1,0,0,0
2,회사 임원진들이 현재 실무진 파악을 못 하고 있는 거 같아. 너무 힘들어.,0,0,1,0,0,0
2,우리 일손이 부족한데 다른 부서로 사람이 이동해서 너무 바쁘고 화나.,0,0,1,0,0,0
2,사용 못 한 연차가 있는데 사용할 시간이 없어서 피곤하고 짜증 나.,0,0,1,0,0,0
2,내가 신경 써 주고 좋게 대우해 준 부하가 퇴사한다고 해서 허탈해.,0,0,1,0,0,0
2,가장 많은 실적을 냈는데 코로나로 연봉이 동결되었어. 속상하고 화나.,0,0,1,0,0,0
2,새로 들어온 신입들이 노래를 들으면서 일하는데 답답하고 짜증 나.,0,0,1,0,0,0
2,신입들이 결재를 올릴 때 인사말도 없이 하고 싶은 말만 하고 보내서 황당하고 어이없어.,0,0,1,0,0,0
3,나랑 예전에 싸운 옆집 할아버지가 갑자기 내 병실을 찾아와서 당혹스러워.,0,0,0,1,0,0
3,나는 가족이 없는데 부양의무를 가진 혈육이 있어서 병원비 지원을 못 받는다고 들어서 속상해.,0,0,0,1,0,0
3,아내는 매일 아침 사과를 줬는데 의사는 공복에 사과를 먹으면 안 된다고 해서 당황스러워.,0,0,0,1,0,0
3,방문 간호 서비스가 코로나 때문에 잠시 중단되었다고 해서 걱정되고 혼란스러워.,0,0,0,1,0,0
3,의사가 아내에게 종양이 하나 더 있었던 것을 발견하지 못했다고 해서 혼란스러워.,0,0,0,1,0,0
3,아침에 일어나니까 귀는 들리는데 눈앞이 보이지 않아. 앞으로 눈을 못 쓸까 봐 걱정돼.,0,0,0,1,0,0
3,의사가 아내에게 채식을 하라고 권유했더니 밥상에 야채만 나와서 입맛이 없고 우울해.,0,0,0,1,0,0
3,전립선염 치료를 하다가 다시 악화되어 결국 수술을 하게 되어서 속상해.,0,0,0,1,0,0
3,내가 병에서 완쾌하고 퇴원하니 아내가 이혼하고 싶다고 해서 속상하고 혼란스러워.,0,0,0,1,0,0
3,아들이 퇴원하는 날에 내 병이 완치된 것이 아니라고 말해서 두렵고 혼란스러워.,0,0,0,1,0,0
0,다리 재활 치료가 힘들 때 아내가 손을 잡아주면 편해져.,1,0,0,0,0,0
0,아내의 천식이 이 년 만에 완치가 되어서 기뻐.,1,0,0,0,0,0
0,오랜 기간 고생한 야뇨증이 완치되어서 요즘 조용한 밤을 보내 너무 기뻐.,1,0,0,0,0,0
0,아내가 피부암이었는데 일찍 발견을 해서 완치가 가능하대. 한시름 마음이 놓여.,1,0,0,0,0,0
0,막내아들이 내 허리 수술비용을 내주었는데 쓴소리를 하지 않네. 너무 기특해.,1,0,0,0,0,0
0,매일 병원 밥만 먹다가 가족들과 맛있는 집밥을 먹으니 너무 행복해.,1,0,0,0,0,0
0,아토피성 피부염 때문에 아내와 귀농하는 첫날인데 가려운 느낌이 없어서 행복해.,1,0,0,0,0,0
0,병실 사람들과 내 병을 같이 이야기하니 위로받는 느낌이야. 편안하고 좋네.,1,0,0,0,0,0
0,코골이 수술을 하고 아내가 조용하다고 매우 좋아해서 나도 기뻐.,1,0,0,0,0,0
0,아내가 퇴원하고 자식들이 온돌 침대를 선물로 줬어. 아내가 편안해해서 너무 좋다.,1,0,0,0,0,0
0,인공 달팽이관 수술을 하고 나서 아내가 하는 말을 모두 알아들을 수 있어 너무 기뻐.,1,0,0,0,0,0
1,형이 둥지에 있던 참새를 잔인하게 죽이는 걸 봐서 너무 당황스럽고 놀랬어.,0,1,0,0,0,0
1,아빠랑 길을 가다가 차에 치인 고양이 사체를 봤는데 너무 당황스럽고 놀랬어.,0,1,0,0,0,0
1,엄마가 신문을 보시다가 성 소수자를 차별하는 발언을 했는데 그 모습이 너무 혐오스러웠어.,0,1,0,0,0,0
1,동생이 길을 가다가 들고 있던 쓰레기를 아무 데나 버리는 걸 보고 너무 당황스럽고 놀랬어.,0,1,0,0,0,0
1,아빠가 아이가 있는데도 담배를 피우고 그 손으로 아이를 만지는 걸 보니 너무 당황스러워.,0,1,0,0,0,0
1,형은 틈만 나면 자기가 만났던 여자들을 평가하곤 하는데 그런 이야기 들을 때마다 너무 싫어.,0,1,0,0,0,0
1,여러 여자를 동시에 사귀면서 마치 자랑스럽게 말하는 형이 너무 싫어.,0,1,0,0,0,0
1,남동생이 학교에서 친구들에게 돈을 빼앗았다는 얘기를 들으니 너무 당황스러워.,0,1,0,0,0,0
1,아빠는 운전하면서 창문으로 담배를 버리는데 그걸 보면 너무 싫고 당황스러워.,0,1,0,0,0,0
1,친구가 물건을 훔치는 걸 봤는데 어찌해야 할지 고민이야.,0,1,0,0,0,0
1,친구가 추천해준 일자리가 나와 안 맞는데 그만둘지 혼란스러워.,0,1,0,0,0,0
1,사장님이 나를 불러서는 내가 이 회사가 적성에 안 맞는 것 같다고 하셔서 혼란하네.,0,1,0,0,0,0
1,아버지와 삼촌이 같이 동업하던 회사가 부도를 맞아서 너무 혼란스러워.,0,1,0,0,0,0
1,여자 친구와 과자를 먹는데 여자친구의 교정기가 갑자기 빠져서 당황스러웠어.,0,1,0,0,0,0
1,밥을 먹고 나서 친구가 내 카드를 뺏더니 마음대로 계산을 해서 당황스러웠어.,0,1,0,0,0,0
1,안면도 없는 것 같은 이 대리가 나에게 고백을 했는데 어찌해야 할지 혼란스럽네.,0,1,0,0,0,0
1,회식 도중에 후배가 나에게 반말을 했는데 술에 취해서 한 거라 넘어가야 하나 혼란하네.,0,1,0,0,0,0
1,사장님이 내가 담당하던 업무로 큰 손해를 입었다면서 화를 내는데 당황스럽네.,0,1,0,0,0,0
1,이 주임이 아이 돌볼 사람이 없다고 데려왔는데 아이가 마구 돌아다녀서 혼란스럽네.,0,1,0,0,0,0
1,하루 만에 부서 동료가 모두 다른 사람으로 바뀌어서 당황스러웠어.,0,1,0,0,0,0
1,처음 출근한 회사에 나의 상사로 군대 후임을 만났는데 혼란스럽네.,0,1,0,0,0,0
5,아내가 죽고 혼자 지내기 힘들어 자식에게 연락했지만 꺼리는 모습에 실망했어.,0,0,0,0,0,1
5,연금관리를 자식에게 맡겼는데 상의도 없이 몰래 돈을 쓰고 있어서 실망이야.,0,0,0,0,0,1
5,한 달에 한 번은 모임을 나갔는데 이제는 그럴 기력이 없는 내 건강에 실망이야.,0,0,0,0,0,1
5,친하다고 생각했던 사람의 번호가 바뀌었는데 내게 알리지 않아서 실망했네.,0,0,0,0,0,1
5,자식이라고 하나뿐인데 휴가 때에는 자기들끼리 다니기만 해서 실망이야.,0,0,0,0,0,1
5,친구 한 명이 너무 심하게 가족을 욕하는 데 좋아 보이지 않고 실망했어.,0,0,0,0,0,1
5,생일 선물보다는 얼굴 보면서 밥이나 먹으면 좋겠는데 자식들이 바쁘다면 돈만 보내서 실망이야.,0,0,0,0,0,1
5,금전적으로 어려움이 생겨서 친척들에게 부탁했더니 모두 모른척하다니 실망했어.,0,0,0,0,0,1
5,열심히 준비한 가게를 친구들이 놀러 와서 고리타분해 보인다면 놀려서 실망이야.,0,0,0,0,0,1
5,노인학교에 다니기 시작했는데 이미 자기들끼리 친해서 함께 하기 힘들어서 실망했어.,0,0,0,0,0,1
5,노인 우울증 판단을 받았지만 주변에 이야기할 상대가 없어 슬퍼.,0,0,0,0,0,1
0,집안일을 하다가 허리를 다쳤는데 딸이 바로 병원으로 데려다 주어서 안도했어.,1,0,0,0,0,0
0,이웃집 박 씨가 심근경색으로 쓰러졌는데 살았다고 해서 다행이야.,1,0,0,0,0,0
0,갑자기 코피가 멈추지 않아 당황했는데 병원에서 큰 병은 아니라고 해서 안도했어.,1,0,0,0,0,0
0,혈압약만 잘 챙겨 먹으면 여행을 가도 된다고 해서 지금 기분이 아주 좋아.,1,0,0,0,0,0
0,해외에서 유명한 만성 질환 약이 국내에서도 구입이 가능해졌다니 너무 다행이야.,1,0,0,0,0,0
0,천식약을 두고 나와서 당황했는데 응급구조 팀의 도움으로 위험을 넘겨서 안도했어.,1,0,0,0,0,0
0,아들이 폐암 진단을 받았는데 조기에 발견해서 완치 가능하다고 하니 아주 다행이야.,1,0,0,0,0,0
0,남편이 죽기 전에 손자들 얼굴 보고 싶다고 했는데 다행히 늦지 않아서 안도했어.,1,0,0,0,0,0
0,산책하다가 넘어졌는데 골다공증에도 불구하고 부러진 곳이 없어서 안심했어.,1,0,0,0,0,0
0,의사가 항암치료가 효과가 있다고 하니 이제야 안심이 되네.,1,0,0,0,0,0
0,고혈압으로 쓰러졌지만 응급구조대가 제때 도착해서 안도했어.,1,0,0,0,0,0
0,요즘은 인공관절이 좋아서 수술만 잘되면 걸을 수 있다고 하니 안도가 되네.,1,0,0,0,0,0
5,친구가 길거리에 침을 뱉고 다녀. 같이 다니기 민망해.,0,0,0,0,0,1
5,친구가 우리 부모님 욕을 했어. 너무 속상해.,0,0,0,0,0,1
5,우리 팀 대리가 회의 시간에 유라 씨한테 성희롱과 비슷한 농담을 했어.,0,0,0,0,0,1
5,직장 동료가 프린트 용지를 자꾸 집에 가져가. 친한 동료였는데 너무 실망스러워.,0,0,0,0,0,1
5,같이 일하는 동기가 자꾸 내 탓을 해서 같이 일하기 너무 싫어.,0,0,0,0,0,1
5,오늘 친구가 만나자고 해서 다른 약속도 취소했는데 친구가 한 시간이나 늦었어. 너무 속상해.,0,0,0,0,0,1
5,오늘 내 생일인데 아무도 모르는 것 같아서 너무 슬퍼.,0,0,0,0,0,1
5,내 친구가 햄스터를 괴롭히는 걸 봤어. 그 친구가 그럴 줄 몰랐는데 너무 충격이야.,0,0,0,0,0,1
5,선배가 어제 술집에서 합석했던 여자 얘기를 온종일 해서 너무 싫어.,0,0,0,0,0,1
5,상사 때문에 너무 스트레스받고 속상해. 곧 퇴근인 걸 알면서 심부름을 시켜.,0,0,0,0,0,1
5,이번 주에 들어온 신입이 어제 알려준 내용인데 오늘도 물어보는 거 있지?,0,0,0,0,0,1
5,어제 여자 친구랑 헤어져서 너무 슬퍼.,0,0,0,0,0,1
5,내년이면 일흔인데 일해 봤자 돈도 못 쓰고 죽을 거라고 생각하니 우울하구먼.,0,0,0,0,0,1
5,요즘은 늙은이들은 뒷전인 것 같아서 슬프네. 항상 젊은이들한테만 유리하게 돌아가더라니까.,0,0,0,0,0,1
5,이제 세상에 진절머리가 나. 돈을 버는 것도 쓰는 것도 물려주는 것도 다 부질없어.,0,0,0,0,0,1
5,요즘은 돈을 벌어 봤자 모두 병원비로 나가서 속상하네. 언제 이렇게 골병이 든 건지.,0,0,0,0,0,1
5,우리 집 안사람은 아직도 돈을 흥청망청 써서 속상해.,0,0,0,0,0,1
5,노인들은 일할 곳도 없다니까. 대체 어디서 돈을 벌어서 먹고살라는 건지 모르겠어.,0,0,0,0,0,1
5,옆집 아저씨는 나보고 환경미화원이든 뭐든 잡일을 하래.,0,0,0,0,0,1
5,내가 죽으면 자식들은 슬퍼하기도 전에 유산만 신경 쓸 게 뻔해. 인생 헛살았어.,0,0,0,0,0,1
5,이제 와서 돈을 벌어봤자 다 쓰지도 못하고 죽을 텐데 일을 해야 하나?,0,0,0,0,0,1
5,젊을 때는 아내가 돈 쓰는 것 때문에 많이 싸웠는데 이제는 다 부질없는 것 같아.,0,0,0,0,0,1
5,지금 빚이 산더미라서 돈을 벌어 봤자 빚의 반도 못 갚아. 내 인생은 너무 고달파.,0,0,0,0,0,1
5,평생을 당뇨 때문에 고생했어. 오늘은 병이 좋아지든 악화되든 술을 마셔버렸어.,0,0,0,0,0,1
2,미국에서만 파는 건강식품을 주문했는데 한 달이 지나도록 안 와서 화가 나.,0,0,1,0,0,0
2,헬스장에 갈 때마다 똑같은 사람이 운동기구를 독점하고 있는 거야. 그래서 오늘 대판 싸웠어.,0,0,1,0,0,0
2,홈쇼핑에서 광고하던 다이어트 식품을 먹었는데 체중이 그대로야. 사기 당한 기분이야.,0,0,1,0,0,0
2,가끔 건망증이 있을 때마다 아내가 치매 조심하라고 놀려서 화가 나.,0,0,1,0,0,0
2,요즘 밤에 잠을 못 자서 기분이 안 좋아.,0,0,1,0,0,0
2,아까 간호사가 실수해서 피를 몇 번을 뽑았는지 몰라. 아주 화가 나더라니까!,0,0,1,0,0,0
2,홈쇼핑에서 좋다고 한 안마기기를 샀는데 불량이 왔어.,0,0,1,0,0,0
2,관절염 예방을 위해 근력운동을 배우는데 알려주는 코치가 너무 대충 알려줘. 마음에 안 들어.,0,0,1,0,0,0
2,아침에 밥을 먹는데 나이 먹고 반찬 투정한다고 아내가 화를 내지 뭐야. 어이없더라니까!,0,0,1,0,0,0
2,내가 이번 달 생활비를 넉넉하게 줬는데도 아내가 빵이나 먹으라는 거 있지. 너무 화가 나더라고!,0,0,1,0,0,0
2,나이가 들면서 체력이 떨어지니까 아내가 싫어하는 눈치야.,0,0,1,0,0,0
1,어릴 적에 잃어버렸던 딸을 찾았는데 지금의 나는 너무 늙고 힘이 없어. 마냥 미안할 뿐이야.,0,1,0,0,0,0
1,예전에 돈을 빌린 친구한테 이제라도 돈을 갚고 싶은데 친구가 죽었대.,0,1,0,0,0,0
1,어릴 적 보육원에서 헤어졌던 동생을 찾았는데 동생이 암이래. 너무 미안하네.,0,1,0,0,0,0
1,입양 보낸 아들이 죽기 전에 나를 보고 싶다고 찾아왔는데 차마 얼굴을 볼 면목이 없더라고.,0,1,0,0,0,0
1,어릴 때부터 우리 막내딸이 몸이 안 좋았어. 요즘은 아무것도 못 한다고 속상해하더라고.,0,1,0,0,0,0
1,자식들이 손주 키우느라 바쁜데 나까지 챙긴다고 고생하는 모습을 보니까 너무 미안해.,0,1,0,0,0,0
1,내가 아플 땐 남편이 간호해 줬는데 정작 내가 남편을 간호하기는 힘들더라고. 참 미안해.,0,1,0,0,0,0
1,차라리 내가 죽는 것이 나을 텐데. 애꿎은 사람들이 세상을 떠나는 것 같아서 마음이 무거워.,0,1,0,0,0,0
1,남편이 몸이 안 좋아서 치료를 받아야 하는데 내가 일을 할 수 있는 상황이 아니라 치료비가 모자라.,0,1,0,0,0,0
1,살날이 얼마 안 남았다고 생각하니 젊을 때 자녀들을 더 많이 사랑해 주지 못한 게 한이야.,0,1,0,0,0,0
4,막 환갑이 넘어서 퇴직을 하니까 돈을 벌 방법이 없어.,0,0,0,0,1,0
4,잘 되던 사업이 부도나니까 주변 사람들이 떠나는 게 한순간이더라.,0,0,0,0,1,0
4,친했다고 생각했던 사람들이 돈 빌려달라니까 연락을 끊더라. 정말 충격받았어.,0,0,0,0,1,0
4,내 형편이 안 좋은 걸 알면서도 아들이 아무 도움을 안 준 거 있지. 정말 충격받았어.,0,0,0,0,1,0
4,자식들 먹여 살린다고 열심히 일했는데 정작 자식들은 나한테 돈을 한 푼도 안 주더라.,0,0,0,0,1,0
4,적자가 난 지도 오래고 더는 돈이 없어서 사업을 계속할 수가 없어. 나는 뭘 하고 산 걸까?,0,0,0,0,1,0
4,설마 내가 독거노인이 될 줄은 몰랐어. 정말 외롭고 버려진 기분이야.,0,0,0,0,1,0
4,자식이 있다는 이유로 정부에서 지원금이 안 나오는 거 있지.,0,0,0,0,1,0
4,어제 동사무소에 가서 공무원한테 내 사정을 얘기했는데 지원금 대상이 아니라고 거절당했지 뭐야.,0,0,0,0,1,0
4,요즘 장사가 안돼서 가게를 접었더니 수입이 전혀 없어. 먹고 싶은 것도 맘대로 못 먹지 뭐야.,0,0,0,0,1,0
4,옆집 노인네는 건강해서 여기저기 놀러 다니더라. 나는 돈이 없어서 마냥 집에만 있어.,0,0,0,0,1,0
0,우리 아내는 나보다 오래 살 거 같아.,1,0,0,0,0,0
0,작년부터 먹던 한약이 이제야 효과가 발휘되는 거 같아. 요즘 몸이 개운해지는 게 정말 기뻐.,1,0,0,0,0,0
0,딸이 챙겨 먹으라고 했던 영양제를 꾸준히 먹고 있는데 괜찮은 것 같아서 기뻐.,1,0,0,0,0,0
0,가족 중에 별다른 병력도 없고 오래 산 사람들이 많아서 걱정 없이 살 수 있어.,1,0,0,0,0,0
0,도시에서의 삶이 너무 지쳐서 시골에 정착했는데 벌써부터 건강해지는 기분이 들어.,1,0,0,0,0,0
0,이십 대부터 지금까지 꾸준히 운동을 해온 덕에 근육량은 오십 대의 사람들보다 높을 거야.,1,0,0,0,0,0
0,의사의 말대로 무릎 재활 치료를 한다면 금방 평소와 같이 걸을 수 있을 것 같다는 믿음이 생겼어.,1,0,0,0,0,0
0,친구에게 내가 속이 불편할 때 먹는 약을 알려줬는데 효과가 좋아서 자주 먹는다고 하니 기쁘네.,1,0,0,0,0,0
0,내가 폐 질환이 없는 게 정말 다행이야,1,0,0,0,0,0
0,젊었을 때엔 시간에 쫓기듯 바쁘게 살아왔지만 나이가 들어서 그런지 이제 조급하지 않아.,1,0,0,0,0,0
0,나이가 있으니 이제는 마음의 여유를 가지려고 해.,1,0,0,0,0,0
0,이제는 결혼과 자녀 문제로 머리 아플 일이 없어.,1,0,0,0,0,0
0,이제 죽을 때가 다되어서 그런지 어떻게 세상을 잘 떠날 수 있을지를 생각해.,1,0,0,0,0,0
0,나이가 들어도 건강하게 살다가 죽기를 원했는데 이젠 정말 그럴 수 있을 것 같아.,1,0,0,0,0,0
0,이제 많이 늙었는데 새로 생긴 애인이 내 건강을 잘 챙겨줘서 기쁘네.,1,0,0,0,0,0
0,이제 내게 시간이 얼마 남지 않아서 동영상이나 찍어보려고 해.,1,0,0,0,0,0
0,노년의 연애가 나를 더욱 건강하게 만드는 것 같아서 기뻐.,1,0,0,0,0,0
2,팀장의 건강이 안 좋아서 일주일 쉰다는데 마음이 편안해져.,0,0,1,0,0,0
2,건강이 예전 같지 못한 건 다 이 회사 때문이야.,0,0,1,0,0,0
2,업무도 많은데 건강이 안 좋다며 출근하지 않는 김 과장이 못마땅해.,0,0,1,0,0,0
3,지난번 기말고사보다 성적이 더 떨어져서 걱정이야.,0,0,0,1,0,0
3,아직도 내가 하고 싶은 일이 뭔지 모르겠어. 사람들이 꿈을 물을 때마다 막막하고 당황스러워.,0,0,0,1,0,0
3,부모님은 내 뒷바라지에 잠도 못 주무시는데 공부만 하고 있는 내 자신이 쓸모없게 느껴져.,0,0,0,1,0,0
3,내일이 수학능력시험인데 잠이 안 와. 이러다 늦잠을 자면 끝장인데 어쩌지?,0,0,0,1,0,0
3,이번에 진로 상담을 하는데 선생님께 내 꿈을 사실대로 말하면 어떤 반응을 보이실까 걱정돼.,0,0,0,1,0,0
3,밤새 공부한 걸 다 잊어버릴까 봐 한숨도 못 잤어. 시험을 잘 볼 수 있을지 걱정이야.,0,0,0,1,0,0
3,이번에 상위권 친구와 조별 과제를 하게 됐는데 나 때문에 성적이 안 나올까 봐 걱정돼.,0,0,0,1,0,0
3,내 꿈이 장차 유망하지만 가장 위험한 직업이래. 포기하는 게 맞는 걸까.,0,0,0,1,0,0
5,정말 학교 가기 싫다. 학교에 가면 외로워서 눈물이 나.,0,0,0,0,0,1
5,아무리 그만하라고 소리를 쳐도 애들이 계속 괴롭혀. 눈물만 나는데 어쩌면 좋지?,0,0,0,0,0,1
5,부모님께 따돌림당한다는 얘길 어떻게 해야 할지 모르겠어. 정말 걱정시키고 싶지 않은데.,0,0,0,0,0,1
5,친구들이 나를 보는 시선을 견디는 게 힘들어서 눈물이 나.,0,0,0,0,0,1
5,따돌림당하고 있는데 상담할 친구조차 없는 내 처지가 너무 불쌍해,0,0,0,0,0,1
5,현장학습을 안 가고 싶은데 방법이 없을까?,0,0,0,0,0,1
5,친구들 따돌림 때문에 더는 학교 가기 싫어. 아침마다 눈물만 나는데 어쩌지.,0,0,0,0,0,1
3,도를 넘는 농담을 하는 친구를 어떻게 하면 좋을까?,0,0,0,1,0,0
3,오늘만 벌써 열 통째 전화야. 과하게 연락하는 친구가 부담스러워.,0,0,0,1,0,0
3,손자가 갑자기 열이 심하게 올라 겁이 덜컥 나.,0,0,0,1,0,0
